crash_date,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,hour,day_of_week,is_weekend,date_str,crashed,temperature,rain,wind_speed,bars,accident_density,severity,time_of_day,is_night,is_rush_hour
2021-09-24,1:25,40.859325,-73.93132,0,0,1,4,0,2021-09-24,1,21.9,1,14.9,71,328.0,0,3,1,0
2022-01-05,7:20,40.63359,-74.15812,0,0,7,2,0,2022-01-05,1,-2.8,0,10.3,11,124.0,0,0,0,1
2021-06-23,8:20,40.82815,-73.93491,0,0,8,2,0,2021-06-23,1,12.9,0,12.3,67,677.0,0,0,0,1
2021-09-14,9:00,40.85315,-73.90561,0,0,9,1,0,2021-09-14,1,18.7,0,4.8,49,825.0,0,0,0,1
2021-12-20,13:55,40.68854,-73.92384,1,0,13,0,0,2021-12-20,1,-3.2,0,9.4,104,603.0,1,1,0,0
2021-05-05,14:00,40.72161,-73.98904,1,0,14,2,0,2021-05-05,1,12.4,1,6.8,116,908.0,1,1,0,0
2021-12-22,16:59,40.75367,-73.873665,0,0,16,2,0,2021-12-22,1,6.5,0,20.9,187,577.0,0,1,0,0
2021-04-17,1:50,40.748985,-73.89162,1,0,1,5,1,2021-04-17,1,7.6,1,11.2,187,511.0,1,3,1,0
2021-05-27,22:30,40.88333,-73.85617,2,0,22,3,0,2021-05-27,1,25.8,0,18.5,125,401.0,1,3,1,0
2021-04-25,23:20,40.875393,-73.83862,0,0,23,6,1,2021-04-25,1,15.2,0,8.7,179,319.0,0,3,1,0
2021-06-17,20:05,40.709095,-73.99622,0,0,20,3,0,2021-06-17,1,24.2,0,12.7,49,415.0,0,2,0,0
2022-03-28,4:00,40.765198,-73.91395,1,0,4,0,0,2022-03-28,1,-1.5,0,26.3,53,553.0,1,3,1,0
2021-06-26,22:45,40.669415,-73.88231,0,0,22,5,1,2021-06-26,1,24.0,1,29.1,153,692.0,0,3,1,0
2021-06-04,0:25,40.760113,-73.87768,0,0,0,4,0,2021-06-04,1,20.0,1,11.2,72,448.0,0,3,1,0
2021-06-03,6:00,40.753304,-73.912575,0,0,6,3,0,2021-06-03,1,13.8,0,8.1,132,337.0,0,0,0,0
2022-06-30,17:25,40.82833,-73.85021,0,0,17,3,0,2022-06-30,1,30.0,0,19.1,192,466.0,0,2,0,1
2021-12-25,4:30,40.637505,-73.9142,0,0,4,5,1,2021-12-25,1,0.9,0,6.9,33,418.0,0,3,1,0
2022-01-11,10:05,40.702625,-73.81323,1,0,10,1,0,2022-01-11,1,-7.9,0,24.7,170,475.0,1,0,0,0
2021-09-18,10:50,40.6476772,-74.0145875,1,1,10,5,1,2021-09-18,1,19.7,0,11.2,115,446.0,2,0,0,0
2021-11-26,2:04,40.748158,-73.97033,0,0,2,4,0,2021-11-26,1,8.4,0,10.2,36,606.0,0,3,1,0
2021-06-27,17:36,40.896362,-73.87189,0,0,17,6,1,2021-06-27,1,29.0,0,19.6,180,166.0,0,2,0,1
2021-06-27,20:34,40.877686,-73.824936,1,0,20,6,1,2021-06-27,1,27.9,0,20.2,35,187.0,1,2,0,0
2022-09-23,16:20,40.707596,-73.96187,1,0,16,4,0,2022-09-23,1,15.6,0,28.9,43,613.0,1,1,0,0
2022-04-01,11:05,40.721935,-73.98533,0,0,11,4,0,2022-04-01,1,9.8,1,16.1,123,821.0,0,0,0,0
2021-12-16,15:30,40.76705,-73.887184,2,0,15,3,0,2021-12-16,1,11.7,0,19.1,84,258.0,1,1,0,0
2021-05-08,17:00,40.607304,-74.08761,0,0,17,5,1,2021-05-08,1,11.4,1,22.2,83,166.0,0,2,0,1
2021-12-24,22:00,40.687576,-73.99261,0,0,22,4,0,2021-12-24,1,2.0,0,5.8,194,530.0,0,3,1,0
2022-06-30,8:00,40.666573,-73.811775,2,0,8,3,0,2022-06-30,1,19.2,0,11.3,44,315.0,1,0,0,1
2021-09-23,20:20,40.832855,-73.909294,0,0,20,3,0,2021-09-23,1,25.2,1,33.4,111,683.0,0,2,0,0
2023-01-12,22:00,40.659634,-73.87878,0,0,22,3,0,2023-01-12,1,9.6,1,23.4,3,460.0,0,3,1,0
2021-09-16,6:00,40.73518,-73.71835,1,0,6,3,0,2021-09-16,1,21.4,0,7.1,102,129.0,1,0,0,0
2021-05-18,10:30,40.7662,-73.812996,1,0,10,1,0,2021-05-18,1,11.6,0,7.9,45,198.0,1,0,0,0
2021-06-20,10:54,40.604755,-73.76076,0,0,10,6,1,2021-06-20,1,17.9,0,8.8,6,216.0,0,0,0,0
2021-06-03,0:15,40.695004,-73.9525,0,0,0,3,0,2021-06-03,1,16.1,0,14.6,1,693.0,0,3,1,0
2021-06-12,12:00,40.685184,-73.93551,0,0,12,5,1,2021-06-12,1,18.1,0,11.2,119,623.0,0,1,0,0
2021-06-28,9:00,40.670006,-73.95328,0,0,9,0,0,2021-06-28,1,23.1,0,15.3,160,634.0,0,0,0,1
2021-12-11,17:00,40.86219,-73.8717,4,0,17,5,1,2021-12-11,1,14.9,1,22.2,108,255.0,1,2,0,1
2021-10-02,8:20,40.7317,-73.87188,1,0,8,5,1,2021-10-02,1,11.1,0,7.8,27,456.0,1,0,0,1
2022-06-30,17:45,40.621563,-73.939125,2,0,17,3,0,2022-06-30,1,27.2,0,13.5,80,313.0,1,2,0,1
2021-09-17,22:35,40.833588,-73.91498,0,0,22,4,0,2021-09-17,1,22.9,1,14.7,153,726.0,0,3,1,0
2021-10-02,13:02,40.79149,-73.93577,0,0,13,5,1,2021-10-02,1,14.9,0,11.1,58,569.0,0,1,0,0
2021-09-19,12:45,40.66309,-73.962395,0,0,12,6,1,2021-09-19,1,18.8,0,16.2,38,366.0,0,1,0,0
2021-06-27,4:55,40.85797,-73.87272,1,0,4,6,1,2021-06-27,1,22.8,0,16.2,49,294.0,1,3,1,0
2021-06-26,19:28,40.868336,-73.90127,4,0,19,5,1,2021-06-26,1,26.5,1,24.1,198,589.0,1,2,0,1
2021-12-30,23:38,40.572784,-73.99597,0,0,23,3,0,2021-12-30,1,8.1,0,2.7,108,114.0,0,3,1,0
2022-04-05,8:30,40.818798,-73.89213,0,0,8,1,0,2022-04-05,1,3.6,0,3.5,31,784.0,0,0,0,1
2021-12-22,12:00,40.66786,-73.76656,0,0,12,2,0,2021-12-22,1,4.4,1,15.3,117,373.0,0,1,0,0
2022-04-01,15:20,40.638523,-73.92607,0,0,15,4,0,2022-04-01,1,11.1,0,24.4,102,479.0,0,1,0,0
2021-04-15,21:33,40.771038,-73.83413,0,0,21,3,0,2021-04-15,1,10.9,1,5.1,197,230.0,0,2,0,0
2022-03-30,18:00,40.702255,-73.92008,1,0,18,2,0,2022-03-30,1,5.2,0,8.1,169,608.0,1,2,0,1
2021-10-03,5:27,40.614582,-74.08547,1,0,5,6,1,2021-10-03,1,16.4,0,9.2,78,168.0,1,0,1,0
2021-06-12,18:20,40.815845,-73.89544,0,0,18,5,1,2021-06-12,1,20.8,0,10.2,64,718.0,0,2,0,1
2021-06-20,16:20,40.819355,-73.91829,3,0,16,6,1,2021-06-20,1,27.7,0,13.7,12,705.0,1,1,0,0
2021-06-22,18:45,40.83611,-73.92238,0,0,18,1,0,2021-06-22,1,20.1,1,24.3,3,744.0,0,2,0,1
2021-06-05,20:50,40.67752,-73.93123,1,0,20,5,1,2021-06-05,1,31.2,0,19.8,98,803.0,1,2,0,0
2021-08-31,5:25,40.603493,-74.067345,0,0,5,1,0,2021-08-31,1,24.2,0,10.5,12,114.0,0,0,1,0
2021-05-21,21:40,40.62973,-73.922226,0,0,21,4,0,2021-05-21,1,19.0,0,23.7,56,394.0,0,2,0,0
2021-12-24,21:35,40.596733,-74.07045,0,0,21,4,0,2021-12-24,1,4.8,0,4.2,50,92.0,0,2,0,0
2022-04-08,14:35,40.69474,-73.80625,1,0,14,4,0,2022-04-08,1,12.1,0,19.8,64,412.0,1,1,0,0
2021-05-30,19:16,40.826775,-73.89496,0,0,19,6,1,2021-05-30,1,11.8,1,23.7,47,743.0,0,2,0,1
2022-09-20,12:00,40.62792,-73.99857,0,0,12,1,0,2022-09-20,1,20.5,0,13.7,42,315.0,0,1,0,0
2021-09-25,4:00,40.690662,-73.85206,0,0,4,5,1,2021-09-25,1,15.1,0,6.6,70,276.0,0,3,1,0
2021-08-11,22:35,40.82,-73.95887,0,0,22,2,0,2021-08-11,1,31.2,0,10.0,100,334.0,0,3,1,0
2022-04-03,7:10,40.667233,-73.95158,0,0,7,6,1,2022-04-03,1,4.0,0,11.0,117,599.0,0,0,0,1
2021-05-14,3:30,40.817585,-73.9235,0,0,3,4,0,2021-05-14,1,11.1,0,7.9,53,678.0,0,3,1,0
2021-10-03,11:30,40.750397,-73.83514,0,0,11,6,1,2021-10-03,1,13.7,0,7.2,67,255.0,0,0,0,0
2021-05-26,18:07,40.753624,-73.96944,0,0,18,2,0,2021-05-26,1,27.2,0,20.9,7,750.0,0,2,0,1
2021-06-02,21:05,40.703403,-73.917786,0,0,21,2,0,2021-06-02,1,18.0,0,15.6,103,615.0,0,2,0,0
2021-06-18,11:30,40.570465,-74.10977,0,0,11,4,0,2021-06-18,1,16.8,0,11.1,160,164.0,0,0,0,0
2021-06-14,11:55,40.623043,-74.02939,0,0,11,0,0,2021-06-14,1,18.3,1,7.9,182,270.0,0,0,0,0
2022-03-28,17:30,40.735313,-73.994125,1,0,17,0,0,2022-03-28,1,-0.1,0,31.6,166,611.0,1,2,0,1
2021-06-19,23:00,40.71074,-73.94548,0,0,23,5,1,2021-06-19,1,25.6,0,18.9,137,769.0,0,3,1,0
2021-05-14,8:00,40.79525,-73.97321,0,0,8,4,0,2021-05-14,1,7.7,0,6.4,74,347.0,0,0,0,1
2021-06-25,2:52,40.803944,-73.91068,0,0,2,4,0,2021-06-25,1,15.6,0,7.6,67,436.0,0,3,1,0
2022-01-10,1:25,40.72255,-74.00631,0,0,1,0,0,2022-01-10,1,3.5,1,16.4,10,607.0,0,3,1,0
2021-12-22,6:42,40.651352,-73.89275,1,0,6,2,0,2021-12-22,1,4.1,1,10.4,178,428.0,1,0,0,0
2021-09-20,1:45,40.757755,-73.79304,1,0,1,0,0,2021-09-20,1,20.0,0,4.9,164,120.0,1,3,1,0
2021-10-10,22:15,40.74037,-73.98946,0,0,22,6,1,2021-10-10,1,18.0,0,22.9,91,708.0,0,3,1,0
2022-01-01,0:15,40.681755,-73.81695,0,0,0,5,1,2022-01-01,1,8.9,0,8.4,193,352.0,0,3,1,0
2021-06-06,13:30,40.65561,-73.92616,0,0,13,6,1,2021-06-06,1,25.6,0,6.4,142,791.0,0,1,0,0
2022-03-29,0:48,40.65159,-73.98112,0,0,0,1,0,2022-03-29,1,-3.2,0,28.6,40,180.0,0,3,1,0
2022-07-03,16:00,40.87167,-73.897804,0,0,16,6,1,2022-07-03,1,27.9,0,5.8,50,440.0,0,1,0,0
2021-05-01,15:20,40.608105,-73.75414,0,0,15,5,1,2021-05-01,1,11.8,0,28.0,48,207.0,0,1,0,0
2021-06-27,20:30,40.691948,-73.939835,0,0,20,6,1,2021-06-27,1,26.4,1,26.1,58,682.0,0,2,0,0
2021-06-09,16:45,40.858707,-73.9037,0,0,16,2,0,2021-06-09,1,29.2,0,7.3,22,838.0,0,1,0,0
2021-04-19,13:30,40.693203,-73.953995,0,0,13,0,0,2021-04-19,1,13.6,0,4.5,177,684.0,0,1,0,0
2021-09-30,0:00,40.805058,-73.93904,1,0,0,3,0,2021-09-30,1,16.3,0,6.3,172,934.0,1,3,1,0
2021-06-01,13:32,40.703842,-73.941795,1,0,13,1,0,2021-06-01,1,16.2,0,7.4,95,773.0,1,1,0,0
2022-06-29,13:33,40.658875,-73.94753,0,0,13,2,0,2022-06-29,1,24.4,0,8.1,192,595.0,0,1,0,0
2023-01-14,0:15,40.66813,-73.93675,0,0,0,5,1,2023-01-14,1,4.1,0,18.9,55,773.0,0,3,1,0
2021-12-18,15:55,40.76479,-73.98429,0,0,15,5,1,2021-12-18,1,4.6,1,8.8,169,677.0,0,1,0,0
2021-05-14,11:00,40.806923,-73.88392,0,0,11,4,0,2021-05-14,1,10.0,0,9.5,80,129.0,0,0,0,0
2021-09-15,12:29,40.666187,-73.916664,2,0,12,2,0,2021-09-15,1,23.4,0,9.6,124,850.0,1,1,0,0
2021-06-01,19:49,40.670845,-73.79601,0,0,19,1,0,2021-06-01,1,20.5,0,15.5,109,375.0,0,2,0,1
2021-12-23,21:09,40.8179,-73.86406,1,0,21,3,0,2021-12-23,1,1.5,0,8.8,61,222.0,1,2,0,0
2021-04-26,0:14,40.763897,-73.95323,3,0,0,0,0,2021-04-26,1,12.2,0,9.7,10,512.0,1,3,1,0
2022-04-07,8:40,40.872723,-73.833725,0,0,8,3,0,2022-04-07,1,6.7,0,14.1,120,255.0,0,0,0,1
2022-09-21,23:50,40.688614,-73.989174,0,0,23,2,0,2022-09-21,1,21.6,0,19.1,31,719.0,0,3,1,0
2021-05-18,16:50,40.880753,-73.90048,1,0,16,1,0,2021-05-18,1,24.9,0,12.3,10,365.0,1,1,0,0
2021-06-09,16:30,40.70284,-73.90529,1,0,16,2,0,2021-06-09,1,29.7,0,10.0,134,436.0,1,1,0,0
2021-10-06,10:00,40.814774,-73.94038,1,0,10,2,0,2021-10-06,1,16.1,0,5.6,69,788.0,1,0,0,0
2022-01-10,3:15,40.658413,-73.910774,0,0,3,0,0,2022-01-10,1,4.2,1,19.1,168,660.0,0,3,1,0
2021-12-30,23:20,40.813095,-73.89827,0,0,23,3,0,2021-12-30,1,5.4,0,6.6,52,531.0,0,3,1,0
2021-05-15,12:58,40.702976,-73.85876,0,0,12,5,1,2021-05-15,1,14.9,0,4.9,45,249.0,0,1,0,0
2021-05-13,12:32,40.703632,-73.85587,2,0,12,3,0,2021-05-13,1,11.6,0,9.2,187,225.0,1,1,0,0
2022-07-01,19:28,40.632725,-73.90017,2,0,19,4,0,2022-07-01,1,30.1,0,30.5,117,278.0,1,2,0,1
2021-06-16,6:32,40.674103,-73.871895,2,0,6,2,0,2021-06-16,1,16.6,0,13.1,59,564.0,1,0,0,0
2021-06-03,17:45,40.816532,-73.92822,0,0,17,3,0,2021-06-03,1,20.1,0,10.1,127,658.0,0,2,0,1
2021-05-11,11:30,40.696117,-73.905014,1,0,11,1,0,2021-05-11,1,9.2,0,11.2,162,483.0,1,0,0,0
2021-12-21,15:10,40.760365,-73.97377,1,0,15,1,0,2021-12-21,1,1.8,0,5.8,142,773.0,1,1,0,0
2021-04-15,5:56,40.765152,-73.995155,1,0,5,3,0,2021-04-15,1,11.8,0,12.0,11,529.0,1,0,1,0
2021-04-24,11:28,40.728416,-73.87975,0,0,11,5,1,2021-04-24,1,7.2,0,7.7,188,291.0,0,0,0,0
2022-06-29,10:24,40.662575,-73.93448,1,0,10,2,0,2022-06-29,1,19.4,0,4.0,152,798.0,1,0,0,0
2022-03-29,8:20,40.81642,-73.85123,1,0,8,1,0,2022-03-29,1,-4.8,0,17.4,12,126.0,1,0,0,1
2021-04-16,12:00,40.76249,-73.839584,0,0,12,4,0,2021-04-16,1,6.3,0,13.2,48,272.0,0,1,0,0
2021-04-23,10:45,40.599495,-73.997604,0,0,10,4,0,2021-04-23,1,3.2,0,21.3,153,358.0,0,0,0,0
2021-06-16,18:00,40.754185,-73.87566,0,0,18,2,0,2021-06-16,1,23.4,0,21.3,56,567.0,0,2,0,1
2021-06-24,15:44,40.68816,-73.848854,0,0,15,3,0,2021-06-24,1,21.8,0,12.8,158,297.0,0,1,0,0
2022-04-02,7:15,40.62413,-74.08368,0,0,7,5,1,2022-04-02,1,3.5,0,27.1,119,164.0,0,0,0,1
2022-01-07,6:58,40.71085,-73.901276,0,0,6,4,0,2022-01-07,1,-0.4,0,15.8,49,261.0,0,0,0,0
2021-06-23,15:39,40.68544,-73.97228,1,0,15,2,0,2021-06-23,1,20.2,0,13.9,109,762.0,1,1,0,0
2021-12-28,17:30,40.733498,-73.87038,1,0,17,1,0,2021-12-28,1,7.3,0,9.4,164,475.0,1,2,0,1
2021-06-05,19:12,40.594524,-73.93401,0,0,19,5,1,2021-06-05,1,29.8,0,17.2,147,174.0,0,2,0,1
2021-05-01,4:40,40.644753,-73.92493,2,0,4,5,1,2021-05-01,1,7.3,0,33.4,139,527.0,1,3,1,0
2021-05-23,19:40,40.710667,-73.93361,2,0,19,6,1,2021-05-23,1,33.0,0,25.5,190,438.0,1,2,0,1
2021-09-06,1:55,40.702732,-73.85535,0,0,1,0,0,2021-09-06,1,22.0,1,15.9,168,215.0,0,3,1,0
2021-09-16,11:59,40.771984,-73.91891,0,0,11,3,0,2021-09-16,1,19.8,0,10.0,153,472.0,0,0,0,0
2022-07-04,1:35,40.641853,-73.9078,0,0,1,0,0,2022-07-04,1,26.5,0,14.3,143,467.0,0,3,1,0
2021-12-20,17:00,40.676693,-73.99683,1,0,17,0,0,2021-12-20,1,0.4,0,3.4,176,366.0,1,2,0,1
2021-06-05,17:15,40.755802,-73.99083,0,0,17,5,1,2021-06-05,1,30.0,0,17.2,80,900.0,0,2,0,1
2021-06-15,17:55,40.71654,-73.996994,0,0,17,1,0,2021-06-15,1,25.2,0,12.1,188,898.0,0,2,0,1
2021-09-26,21:26,40.8678,-73.90814,4,0,21,6,1,2021-09-26,1,21.1,0,15.6,52,597.0,1,2,0,0
2021-09-15,17:22,40.81377,-73.919464,1,0,17,2,0,2021-09-15,1,28.4,0,17.0,118,759.0,1,2,0,1
2021-06-14,6:50,40.689144,-73.99071,0,0,6,0,0,2021-06-14,1,17.8,0,8.7,36,687.0,0,0,0,0
2021-08-09,18:41,40.773808,-73.8929,1,0,18,0,0,2021-08-09,1,25.6,1,14.5,161,143.0,1,2,0,1
2021-05-26,13:00,40.739113,-73.88975,2,0,13,2,0,2021-05-26,1,21.4,1,15.9,106,404.0,1,1,0,0
2021-10-02,18:55,40.62588,-73.993675,0,0,18,5,1,2021-10-02,1,23.1,0,17.8,1,317.0,0,2,0,1
2022-01-05,11:28,40.677155,-73.86887,1,0,11,2,0,2022-01-05,1,1.0,0,7.6,110,548.0,1,0,0,0
2021-05-10,18:00,40.767918,-73.985725,0,0,18,0,0,2021-05-10,1,14.2,0,12.5,45,540.0,0,2,0,1
2021-05-31,23:00,40.674088,-73.79837,1,0,23,0,0,2021-05-31,1,19.8,0,3.1,130,319.0,1,3,1,0
2021-05-03,13:40,40.68603,-73.93268,2,0,13,0,0,2021-05-03,1,16.0,0,9.4,153,655.0,1,1,0,0
2021-05-07,23:43,40.767612,-73.950005,2,0,23,4,0,2021-05-07,1,12.6,0,15.0,97,426.0,1,3,1,0
2022-06-29,7:00,40.81164,-73.903305,0,0,7,2,0,2022-06-29,1,19.0,0,5.9,57,499.0,0,0,0,1
2022-03-31,0:30,40.66642,-73.97534,1,0,0,3,0,2022-03-31,1,3.8,0,19.3,100,245.0,1,3,1,0
2021-06-10,22:40,40.681297,-73.93472,1,0,22,3,0,2021-06-10,1,20.6,0,23.0,179,707.0,1,3,1,0
2021-08-04,16:15,40.69832,-73.962265,1,0,16,2,0,2021-08-04,1,24.5,0,6.6,60,573.0,1,1,0,0
2021-09-13,5:11,40.696297,-73.97716,0,0,5,0,0,2021-09-13,1,23.7,0,22.2,135,511.0,0,0,1,0
2022-06-25,21:45,40.83209,-73.8898,0,0,21,5,1,2022-06-25,1,28.4,0,24.9,64,572.0,0,2,0,0
2021-06-01,16:05,40.710285,-73.93519,2,0,16,1,0,2021-06-01,1,21.5,0,10.0,86,466.0,1,1,0,0
2021-07-01,18:59,40.637966,-73.981895,1,0,18,3,0,2021-07-01,1,27.0,0,10.9,57,427.0,1,2,0,1
2021-09-27,23:00,40.880108,-73.902275,0,0,23,0,0,2021-09-27,1,22.8,0,18.1,95,393.0,0,3,1,0
2021-06-18,19:33,40.836555,-73.87135,0,0,19,4,0,2021-06-18,1,26.0,0,22.7,52,652.0,0,2,0,1
2021-05-01,11:39,40.588028,-73.94926,0,0,11,5,1,2021-05-01,1,5.8,0,28.8,59,313.0,0,0,0,0
2021-12-19,0:05,40.651604,-73.933304,0,0,0,6,1,2021-12-19,1,7.7,0,3.8,169,623.0,0,3,1,0
2021-12-14,22:05,40.729553,-73.72607,0,0,22,1,0,2021-12-14,1,6.1,0,10.8,175,132.0,0,3,1,0
2021-12-29,0:00,40.765724,-73.959,1,0,0,2,0,2021-12-29,1,6.1,0,0.5,195,677.0,1,3,1,0
2022-01-08,9:23,40.77353,-73.98534,0,0,9,5,1,2022-01-08,1,-7.4,0,13.8,68,378.0,0,0,0,1
2021-05-21,18:00,40.825382,-73.926186,1,0,18,4,0,2021-05-21,1,23.9,0,15.9,148,592.0,1,2,0,1
2022-03-27,13:50,40.694492,-73.80361,0,0,13,6,1,2022-03-27,1,4.9,0,25.1,166,400.0,0,1,0,0
2021-10-05,8:36,40.671406,-73.87037,0,0,8,1,0,2021-10-05,1,16.1,0,14.5,93,528.0,0,0,0,1
2021-06-04,5:14,40.669052,-73.993034,0,0,5,4,0,2021-06-04,1,19.4,1,18.8,186,444.0,0,0,1,0
2021-05-10,9:00,40.762913,-73.96981,0,0,9,0,0,2021-05-10,1,8.8,0,20.3,156,688.0,0,0,0,1
2021-12-11,7:15,40.66309,-73.962395,1,0,7,5,1,2021-12-11,1,5.5,1,9.3,29,366.0,1,0,0,1
2021-09-22,10:15,40.783157,-73.78544,0,0,10,2,0,2021-09-22,1,21.2,1,11.8,69,78.0,0,0,0,0
2021-05-16,4:00,40.68459,-73.989136,0,0,4,6,1,2021-05-16,1,14.6,0,13.4,51,582.0,0,3,1,0
2021-05-25,8:45,40.715973,-73.77111,0,0,8,1,0,2021-05-25,1,13.0,0,7.2,26,232.0,0,0,0,1
2021-04-28,20:34,40.88788,-73.85028,1,0,20,2,0,2021-04-28,1,24.3,0,15.2,180,410.0,1,2,0,0
2021-05-24,6:23,40.852306,-73.89811,1,0,6,0,0,2021-05-24,1,16.9,0,16.5,139,866.0,1,0,0,0
2021-12-18,8:45,40.700935,-73.84022,1,0,8,5,1,2021-12-18,1,5.8,0,11.1,44,175.0,1,0,0,1
2022-02-20,16:50,40.66709,-73.76376,0,0,16,6,1,2022-02-20,1,-2.0,0,8.2,199,400.0,0,1,0,0
2021-04-30,9:28,40.823082,-73.86722,0,0,9,4,0,2021-04-30,1,14.9,0,23.8,166,474.0,0,0,0,1
2021-05-27,12:50,40.66931,-73.97957,1,0,12,3,0,2021-05-27,1,21.1,0,15.6,58,380.0,1,1,0,0
2022-09-16,20:13,40.63219,-73.938934,0,0,20,4,0,2022-09-16,1,24.2,0,11.6,120,425.0,0,2,0,0
2021-04-16,13:25,40.61965,-74.09969,1,0,13,4,0,2021-04-16,1,7.5,0,18.3,33,84.0,1,1,0,0
2021-05-06,16:00,40.767998,-73.830864,0,0,16,3,0,2021-05-06,1,15.2,0,17.6,120,301.0,0,1,0,0
2021-05-25,11:40,40.759308,-73.9653,0,0,11,1,0,2021-05-25,1,15.0,0,13.3,85,774.0,0,0,0,0
2021-10-03,1:50,40.69552,-73.86456,0,0,1,6,1,2021-10-03,1,16.8,0,9.5,156,175.0,0,3,1,0
2021-09-14,7:13,40.670624,-73.895546,0,0,7,1,0,2021-09-14,1,20.1,0,5.2,129,963.0,0,0,0,1
2021-06-06,19:20,40.69499,-73.9073,0,0,19,6,1,2021-06-06,1,28.4,0,15.9,106,517.0,0,2,0,1
2021-12-17,7:45,40.68011,-73.971596,0,0,7,4,0,2021-12-17,1,13.5,0,22.0,59,724.0,0,0,0,1
2021-06-01,12:49,40.8542,-73.854416,1,0,12,1,0,2021-06-01,1,14.6,0,4.9,164,213.0,1,1,0,0
2021-09-26,14:57,40.680782,-73.975075,2,0,14,6,1,2021-09-26,1,19.0,0,24.2,195,761.0,1,1,0,0
2021-04-18,22:44,40.68405,-73.97746,0,0,22,6,1,2021-04-18,1,13.1,0,14.8,88,765.0,0,3,1,0
2021-06-05,8:43,40.7179,-73.83202,0,0,8,5,1,2021-06-05,1,17.9,0,8.9,66,297.0,0,0,0,1
2021-12-26,17:05,40.63311,-73.97217,0,0,17,6,1,2021-12-26,1,7.9,0,21.6,53,359.0,0,2,0,1
2021-04-21,8:09,40.65423,-73.948845,0,0,8,2,0,2021-04-21,1,11.8,0,12.1,58,616.0,0,0,0,1
2021-04-18,22:00,40.780552,-73.94427,0,0,22,6,1,2021-04-18,1,13.5,0,12.4,28,492.0,0,3,1,0
2021-05-18,10:38,40.855133,-73.93688,0,0,10,1,0,2021-05-18,1,11.1,0,5.4,143,349.0,0,0,0,0
2021-05-28,17:35,40.75719,-73.89041,1,0,17,4,0,2021-05-28,1,18.4,0,15.9,69,417.0,1,2,0,1
2022-03-26,3:23,40.88399,-73.82641,1,0,3,5,1,2022-03-26,1,9.0,0,15.0,189,173.0,1,3,1,0
2023-01-09,13:45,40.676952,-73.888596,0,0,13,0,0,2023-01-09,1,2.2,1,7.2,98,790.0,0,1,0,0
2022-01-12,21:20,40.862747,-73.90494,0,0,21,2,0,2022-01-12,1,3.5,0,12.1,150,662.0,0,2,0,0
2021-10-07,16:25,40.81755,-73.90343,0,0,16,3,0,2021-10-07,1,21.4,1,4.6,53,691.0,0,1,0,0
2021-10-03,23:00,40.71258,-73.958115,0,0,23,6,1,2021-10-03,1,20.8,0,10.6,115,750.0,0,3,1,0
2021-05-30,2:35,40.63721,-74.12689,0,0,2,6,1,2021-05-30,1,10.1,1,25.6,135,116.0,0,3,1,0
2021-05-07,18:45,40.714005,-73.99749,0,0,18,4,0,2021-05-07,1,16.4,0,10.2,161,718.0,0,2,0,1
2022-04-01,7:46,40.830143,-73.92858,0,0,7,4,0,2022-04-01,1,14.2,1,11.4,183,601.0,0,0,0,1
2021-06-25,15:40,40.868885,-73.91569,0,0,15,4,0,2021-06-25,1,21.6,0,3.3,121,443.0,0,1,0,0
2021-05-13,6:45,40.77383,-73.9861,0,0,6,3,0,2021-05-13,1,9.6,0,12.7,63,364.0,0,0,0,0
2022-03-31,20:30,40.83236,-73.93197,0,0,20,3,0,2022-03-31,1,16.5,0,35.1,119,630.0,0,2,0,0
2021-06-19,23:00,40.77124,-73.84371,0,0,23,5,1,2021-06-19,1,25.5,0,19.0,130,131.0,0,3,1,0
2021-06-01,18:50,40.575363,-74.10485,0,0,18,1,0,2021-06-01,1,23.2,0,11.6,114,156.0,0,2,0,1
2021-12-11,21:11,40.649277,-73.94361,1,0,21,5,1,2021-12-11,1,16.9,0,35.5,114,538.0,1,2,0,0
2021-12-25,1:45,40.59654,-73.76748,0,0,1,5,1,2021-12-25,1,0.5,0,8.5,96,138.0,0,3,1,0
2021-12-19,19:41,40.74456,-73.93076,0,0,19,6,1,2021-12-19,1,4.5,0,26.0,18,404.0,0,2,0,1
2021-05-24,12:37,40.762093,-73.75691,0,0,12,0,0,2021-05-24,1,16.5,0,9.0,172,109.0,0,1,0,0
2022-01-11,19:29,40.85678,-73.86192,2,0,19,1,0,2022-01-11,1,-6.6,0,14.5,41,292.0,1,2,0,1
2021-05-19,10:07,40.585934,-73.9519,1,0,10,2,0,2021-05-19,1,14.2,0,11.0,91,334.0,1,0,0,0
2021-05-28,10:25,40.835136,-73.86308,1,0,10,4,0,2021-05-28,1,14.2,0,15.3,88,589.0,1,0,0,0
2021-04-30,8:36,40.61758,-74.03049,1,0,8,4,0,2021-04-30,1,16.1,0,25.2,19,222.0,1,0,0,1
2022-03-26,1:31,40.764626,-73.99555,0,0,1,5,1,2022-03-26,1,8.1,0,9.9,196,538.0,0,3,1,0
2021-05-26,11:25,40.787075,-73.94503,0,0,11,2,0,2021-05-26,1,19.0,0,13.5,61,698.0,0,0,0,0
2021-09-30,9:15,40.857414,-73.84662,0,0,9,3,0,2021-09-30,1,13.2,0,10.0,74,153.0,0,0,0,1
